r[cm]	λ[cm]	Q_ext	Q_sca	g
1e-08	0.0003467467467467468	7.888828852761829e-07	5.356872742061295e-16	7.59076122263127e-09
1e-08	0.00034964964964964967	7.92495705796746e-07	5.175745397575328e-16	7.463054017930466e-09
1e-08	0.00035255255255255255	7.960584178716754e-07	5.002116136087931e-16	7.338507113739085e-09
1e-08	0.0003554554554554555	7.995722544611287e-07	4.835617750091365e-16	7.217017391549502e-09
1e-08	0.00035835835835835837	8.03038408571653e-07	4.675903773098916e-16	7.0984858998170635e-09
1e-08	0.00036126126126126125	8.064580348613987e-07	4.522647154232375e-16	6.982817653635047e-09
1e-08	0.0003641641641641642	8.098322511685557e-07	4.3755390272102405e-16	6.869921445552258e-09
1e-08	0.00036706706706706707	8.131621399672644e-07	4.234287566331758e-16	6.759709666830603e-09
1e-08	0.00036996996996997	8.164487497549876e-07	4.0986169226853486e-16	6.652098138489588e-09
1e-08	0.0003728728728728729	8.196930963750727e-07	3.968266234384997e-16	6.547005951530111e-09
1e-08	0.00037577577577577577	8.228961642780149e-07	3.8429887051600364e-16	6.444355315772186e-09
1e-08	0.0003786786786786787	8.260589077247108e-07	3.7225507460984957e-16	6.34407141677991e-09
1e-08	0.0003815815815815816	8.291822519347804e-07	3.606731175775549e-16	6.246082280383209e-09
1e-08	0.00038448448448448453	8.322670941828802e-07	3.49532047439144e-16	6.150318644338791e-09
1e-08	0.0003873873873873874	8.353143048457158e-07	3.388120087901087e-16	6.056713836703782e-09
1e-08	0.0003902902902902903	8.383247284023355e-07	3.284941778443585e-16	5.965203660523754e-09
1e-08	0.00039319319319319323	8.4129918439011e-07	3.185607017677425e-16	5.875726284463426e-09
1e-08	0.0003960960960960961	8.442384683186754e-07	3.089946419898626e-16	5.788222139032573e-09
1e-08	0.000398998998998999	8.471433525439828e-07	2.9977992120671015e-16	5.7026338180825195e-09
1e-08	0.00040190190190190193	8.577778240725707e-07	2.9059574314981136e-16	5.617288882154697e-09
1e-08	0.0004048048048048048	8.723573400472371e-07	2.8159431957350873e-16	5.532960835568748e-09
1e-08	0.00040770770770770775	8.867767248341719e-07	2.729260153930911e-16	5.4504599001573556e-09
1e-08	0.00041061061061061063	9.010394398783208e-07	2.645764008602781e-16	5.369734135923621e-09
1e-08	0.0004135135135135135	9.151488493193763e-07	2.565317634172544e-16	5.290733429102905e-09
1e-08	0.00041641641641641645	9.291082233819081e-07	2.4877906747459596e-16	5.213409415779705e-09
1e-08	0.00041931931931931933	9.429207416246666e-07	2.413059167000313e-16	5.137715409202234e-09
1e-08	0.0004222222222222222	9.565894960558433e-07	2.341005186455108e-16	5.06360633059184e-09
1e-08	0.00042512512512512515	9.701174941206806e-07	2.271516515530044e-16	4.991038643256479e-09
1e-08	0.00042802802802802803	9.8350766156751e-07	2.2044863319130934e-16	4.919970289829383e-09
1e-08	0.00043093093093093097	9.967628451979354e-07	2.139812915870714e-16	4.850360632464683e-09
1e-08	0.00043383383383383385	1.009885815506595e-06	2.0773993752329108e-16	4.782170395831952e-09
1e-08	0.00043673673673673674	1.0228792692156422e-06	2.0171533868780384e-16	4.7153616127610715e-09
1e-08	0.00043963963963963967	1.0357458317088023e-06	1.9589869536277531e-16	4.649897572397578e-09
1e-08	0.00044254254254254255	1.0484880593696282e-06	1.9028161755407598e-16	4.585742770736956e-09
1e-08	0.0004454454454454455	1.0611084418283124e-06	1.8485610346665386e-16	4.522862863414014e-09
1e-08	0.0004483483483483484	1.073609404121211e-06	1.7961451923869748e-16	4.4612246206306685e-09
1e-08	0.00045125125125125126	1.0859933087670052e-06	1.7454957985353833e-16	4.400795884112241e-09
1e-08	0.0004541541541541542	1.0982624577632256e-06	1.6965433115394693e-16	4.341545525988663e-09
1e-08	0.0004570570570570571	1.1104190945066934e-06	1.649221328887227e-16	4.283443409502879e-09
1e-08	0.00045995995995995996	1.122465405641224e-06	1.6034664272634744e-16	4.226460351454342e-09
1e-08	0.0004628628628628629	1.1344035228357966e-06	1.5592180117496732e-16	4.1705680862905825e-09
1e-08	0.0004657657657657658	1.1462355244962184e-06	1.5164181735212953e-16	4.11573923176486e-09
1e-08	0.0004686686686686687	1.1579634374131712e-06	1.4750115555155135e-16	4.061947256082243e-09
1e-08	0.0004715715715715716	1.1695892383493756e-06	1.434945225577692e-16	4.009166446461039e-09
1e-08	0.0004744744744744745	1.1811148555684898e-06	1.396168556628226e-16	3.9573718790402505e-09
1e-08	0.0004773773773773774	1.1925421703082074e-06	1.35863311342193e-16	3.906539390067695e-09
1e-08	0.0004802802802802803	1.203873018199936e-06	1.3222925455006208e-16	3.856645548306944e-09
1e-08	0.00048318318318318323	1.2151091906372804e-06	1.287102485965939e-16	3.8076676286044664e-09
1e-08	0.0004860860860860861	1.226252436095494e-06	1.2530204557239677e-16	3.7595835865617006e-09
1e-08	0.000488988988988989	1.2373044614039125e-06	1.2200057728759257e-16	3.712372034259534e-09
1e-08	0.000491891891891892	1.2482669329733326e-06	1.1880194669504633e-16	3.666012216985588e-09
1e-08	0.0004947947947947949	1.2591414779801676e-06	1.157024197692586e-16	3.6204839909172913e-09
1e-08	0.0004976976976976978	1.269929685509168e-06	1.1269841781427375e-16	3.5757678017161145e-09
1e-08	0.0005006006006006006	1.28586163493605e-06	1.0978657381636091e-16	3.5318444874047705e-09
1e-08	0.0005035035035035035	1.321612868411143e-06	1.069637787309493e-16	3.4886951000845662e-09
1e-08	0.0005064064064064065	1.3570530857715446e-06	1.0422663352568398e-16	3.446302403929526e-09
1e-08	0.0005093093093093094	1.392187731104164e-06	1.0157211132496328e-16	3.4046490060553843e-09
1e-08	0.0005122122122122123	1.4270221247862529e-06	9.89973077602059e-17	3.363718008268393e-09
1e-08	0.0005151151151151152	1.4615614669677198e-06	9.649943537811089e-17	3.3234929903132173e-09
1e-08	0.000518018018018018	1.4958108409363448e-06	9.40758183330465e-17	3.2839579937781332e-09
1e-08	0.000520920920920921	1.5297752163704522e-06	9.172388734766762e-17	3.2450975066282573e-09
1e-08	0.0005238238238238239	1.563459452483408e-06	8.944117492683568e-17	3.2068964483389687e-09
1e-08	0.0005267267267267268	1.5968683010641327e-06	8.722531081081746e-17	3.169340155603086e-09
1e-08	0.0005296296296296297	1.6300064094175901e-06	8.507401765459175e-17	3.1324143685866128e-09
1e-08	0.0005325325325325326	1.6628783232090857e-06	8.298510692087756e-17	3.0961052177092058e-09
1e-08	0.0005354354354354354	1.6954884892160296e-06	8.095647497524491e-17	3.0603992109265485e-09
1e-08	0.0005383383383383384	1.727841257990644e-06	7.89860993723544e-17	3.0252832214930176e-09
1e-08	0.0005412412412412413	1.7599408864369637e-06	7.707203532302649e-17	2.9907444761840525e-09
1e-08	0.0005441441441441442	1.7917915403053371e-06	7.521241233243991e-17	2.956770543958559e-09
1e-08	0.0005470470470470471	1.8233972966074811e-06	7.340543100033378e-17	2.92334932504276e-09
1e-08	0.00054994994994995	1.854762145955032e-06	7.164935997461363e-17	2.8904690404175994e-09
1e-08	0.000552852852852853	1.8858899948244012e-06	6.994253305026225e-17	2.858118221692842e-09
1e-08	0.0005557557557557558	1.9167846677506313e-06	6.828334640592377e-17	2.826285701351631e-09
1e-08	0.0005586586586586587	1.9474499094528372e-06	6.667025597096264e-17	2.7949606033501863e-09
1e-08	0.0005615615615615616	1.9778893868937087e-06	6.51017749162173e-17	2.7641323340578853e-09
1e-08	0.0005644644644644645	2.008106691275437e-06	6.357647126204505e-17	2.7337905735237697e-09
1e-08	0.0005673673673673675	2.038105339974356e-06	6.209296559762147e-17	2.703925267056107e-09
1e-08	0.0005702702702702704	2.0678887784164733e-06	6.06499289057963e-17	2.674526617102242e-09
1e-08	0.0005731731731731732	2.097460381895996e-06	5.924608048812285e-17	2.6455850754165978e-09
1e-08	0.0005760760760760761	2.1268234573388504e-06	5.788018598498337e-17	2.6170913355051774e-09
1e-08	0.000578978978978979	2.155981245013131e-06	5.655105548600754e-17	2.5890363253355202e-09
1e-08	0.000581881881881882	2.1849369201883332e-06	5.525754172625126e-17	2.5614112003014628e-09
1e-08	0.0005847847847847849	2.2136935947451475e-06	5.399853836384823e-17	2.5342073364326358e-09
1e-08	0.0005876876876876878	2.242254318737533e-06	5.2772978335080505e-17	2.507416323838983e-09
1e-08	0.0005905905905905906	2.2706220819086943e-06	5.1579832283038036e-17	2.481029960381082e-09
1e-08	0.0005934934934934936	2.298799815162554e-06	5.0418107056238744e-17	2.455040245557438e-09
1e-08	0.0005963963963963965	2.3267903919922295e-06	4.928684427378117e-17	2.429439374600265e-09
1e-08	0.0005992992992992994	2.3545966298669944e-06	4.8185118953780266e-17	2.4042197327717086e-09
1e-08	0.0006022022022022023	2.4351323256502e-06	4.699813598571389e-17	2.3780666848901958e-09
1e-08	0.0006051051051051052	2.5320887171164237e-06	4.580795418293235e-17	2.351897311754291e-09
1e-08	0.000608008008008008	2.6286052202450746e-06	4.4650508771194045e-17	2.3261242318113244e-09
1e-08	0.000610910910910911	2.72468918514685e-06	4.3524790240632075e-17	2.300739719538145e-09
1e-08	0.0006138138138138139	2.8203478150372367e-06	4.242982417795689e-17	2.2757362346477544e-09
1e-08	0.0006167167167167168	2.9155881695416863e-06	4.1364669901098843e-17	2.2511064168140405e-09
1e-08	0.0006196196196196197	3.0104171679062885e-06	4.0328419152730275e-17	2.226843080570411e-09
1e-08	0.0006225225225225226	3.1048415921171358e-06	3.932019484987582e-17	2.202939210375843e-09
1e-08	0.0006254254254254256	3.1988680899312456e-06	3.8339149886967766e-17	2.17938795584207e-09
1e-08	0.0006283283283283284	3.29250317782193e-06	3.7384465989835553e-17	2.1561826271159784e-09
1e-08	0.0006312312312312313	3.385753243841389e-06	3.645535261824842e-17	2.133316690411433e-09
1e-08	0.0006341341341341342	3.4786245504030957e-06	3.5551045914752687e-17	2.1107837636850894e-09
1e-08	0.0006370370370370371	3.5711232369865664e-06	3.4670807697657106e-17	2.088577612450893e-09
1e-08	0.0006399399399399401	3.663255322766993e-06	3.381392449613057e-17	2.066692145728216e-09
1e-08	0.000642842842842843	3.7550267091720407e-06	3.2979706625477495e-17	2.045121412118806e-09
1e-08	0.0006457457457457458	3.846443182368156e-06	3.2167487300752764e-17	2.0238595960078894e-09
1e-08	0.0006486486486486487	3.937510415678553e-06	3.137662178697147e-17	2.002901013884943e-09
1e-08	0.0006515515515515516	4.028233971934975e-06	3.060648658425305e-17	1.9822401107799e-09
1e-08	0.0006544544544544546	4.118619305765353e-06	2.9856478646323e-17	1.9618714568106404e-09
1e-08	0.0006573573573573575	4.208671765819236e-06	2.912601463087255e-17	1.9417897438378317e-09
1e-08	0.0006602602602602604	4.298396596932994e-06	2.841453018034964e-17	1.9219897822233367e-09
1e-08	0.0006631631631631632	4.387798942236565e-06	2.7721479231825014e-17	1.9024664976885336e-09
1e-08	0.0006660660660660661	4.476883845203531e-06	2.704633335464219e-17	1.88321492826907e-09
1e-08	0.0006689689689689691	4.565656251646268e-06	2.6388581114623637e-17	1.8642302213626655e-09
1e-08	0.000671871871871872	4.654121011657772e-06	2.5747727463663287e-17	1.845507630866762e-09
1e-08	0.0006747747747747749	4.742282881501822e-06	2.5123293153592797e-17	1.8270425144028877e-09
1e-08	0.0006776776776776778	4.830146525452953e-06	2.4514814173261626e-17	1.8088303306247824e-09
1e-08	0.0006805805805805806	4.91771651758776e-06	2.3921841207821336e-17	1.790866636607383e-09
1e-08	0.0006834834834834835	5.004997343528993e-06	2.3343939119252453e-17	1.773147085313936e-09
1e-08	0.0006863863863863865	5.091993402143799e-06	2.2780686447217932e-17	1.7556674231385634e-09
1e-08	0.0006892892892892894	5.178709007197427e-06	2.223167492936984e-17	1.7384234875217496e-09
1e-08	0.0006921921921921923	5.265148388963812e-06	2.1696509040276543e-17	1.7214112046362695e-09
1e-08	0.0006950950950950952	5.351315695794136e-06	2.11748055481778e-17	1.7046265871412132e-09
1e-08	0.000697997997997998	5.437214995644698e-06	2.0666193088810205e-17	1.6880657320018182e-09
1e-08	0.000700900900900901	5.571082715743987e-06	2.0044031531799407e-17	1.6698066839212643e-09
1e-08	0.0007038038038038039	5.813193145753227e-06	1.9164594021369552e-17	1.6476049732458912e-09
1e-08	0.0007067067067067068	6.057053305405992e-06	1.8313626487572662e-17	1.625771524581609e-09
1e-08	0.0007096096096096097	6.302655251928855e-06	1.7490409270545882e-17	1.6042995786723178e-09
1e-08	0.0007125125125125126	6.549989579875057e-06	1.6694244326401275e-17	1.5831825226118401e-09
1e-08	0.0007154154154154156	6.7990453681944e-06	1.5924454464084313e-17	1.5624138861226206e-09
1e-08	0.0007183183183183184	7.049810125996197e-06	1.5180382609306394e-17	1.5419873379420082e-09
1e-08	0.0007212212212212213	7.30226973700456e-06	1.446139109441668e-17	1.5218966823125645e-09
1e-08	0.0007241241241241242	7.556408402707152e-06	1.3766860973130468e-17	1.5021358555730134e-09
1e-08	0.0007270270270270271	7.812208584201044e-06	1.3096191359079084e-17	1.4826989228465318e-09
1e-08	0.0007299299299299301	8.069650942741453e-06	1.2448798787193682e-17	1.463580074823197e-09
1e-08	0.000732832832832833	8.328714279001784e-06	1.1824116596978912e-17	1.4447736246335777e-09
1e-08	0.0007357357357357358	8.589375471056199e-06	1.1221594336775441e-17	1.4262740048104727e-09
1e-08	0.0007386386386386387	8.851609411098615e-06	1.0640697188150322e-17	1.4080757643360097e-09
1e-08	0.0007415415415415416	9.115388940915338e-06	1.0080905409592998e-17	1.3901735657713356e-09
1e-08	0.0007444444444444445	9.380684786131656e-06	9.54171379873165e-18	1.3725621824662643e-09
1e-08	0.0007473473473473475	9.647465489256281e-06	9.022631172319969e-18	1.3552364958463422e-09
1e-08	0.0007502502502502504	9.93624161625797e-06	8.507986186133686e-18	1.337908019278022e-09
1e-08	0.0007531531531531532	1.0446582374002782e-05	7.858305254700944e-18	1.3179138972236254e-09
1e-08	0.0007560560560560561	1.0962607794335148e-05	7.239910018098966e-18	1.298305848648572e-09
1e-08	0.000758958958958959	1.1484159117741185e-05	6.652299142555376e-18	1.279076859830623e-09
1e-08	0.000761861861861862	1.2011060778482008e-05	6.094981799220548e-18	1.260220060545297e-09
1e-08	0.0007647647647647649	1.2543119607666538e-05	5.5674767581790085e-18	1.241728720427826e-09
1e-08	0.0007676676676676678	1.3080124019266872e-05	5.069311485744943e-18	1.2235962454279641e-09
1e-08	0.0007705705705705707	1.362184318029626e-05	4.6000212446034844e-18	1.2058161743545457e-09
1e-08	0.0007734734734734735	1.4168026166557696e-05	4.159148196459758e-18	1.1883821755067754e-09
1e-08	0.0007763763763763765	1.4718401105571995e-05	3.7462405069630376e-18	1.1712880433893636e-09
1e-08	0.0007792792792792794	1.527267430850931e-05	3.3608514527838766e-18	1.1545276955086527e-09
1e-08	0.0007821821821821823	1.5830529393176637e-05	3.0025385308365448e-18	1.1380951692469805e-09
1e-08	0.0007850850850850852	1.6391626400357324e-05	2.670862569760357e-18	1.1219846188126422e-09
1e-08	0.0007879879879879881	1.6955600906056477e-05	2.365386843898757e-18	1.1061903122628082e-09
1e-08	0.000790890890890891	1.752206313247873e-05	2.0856761901463333e-18	1.0907066285969035e-09
1e-08	0.0007937937937937939	1.809059706085207e-05	1.831296128171288e-18	1.0755280549179464e-09
1e-08	0.0007966966966966968	1.866075954951418e-05	1.6018119846628405e-18	1.0606491836594546e-09
1e-08	0.0007995995995995997	1.9232079460993363e-05	1.3967880224017824e-18	1.0460647098755659e-09
1e-08	0.0008025025025025026	2.0184453325943666e-05	1.24396304122784e-18	1.0321012413255519e-09
1e-08	0.0008054054054054056	2.120137729591019e-05	1.1174635642179755e-18	1.0184487606603468e-09
1e-08	0.0008083083083083084	2.222161009078175e-05	1.0122009560369757e-18	1.0050478142682376e-09
1e-08	0.0008112112112112113	2.3244470924536647e-05	9.277261685490652e-19	9.91894093905676e-10
1e-08	0.0008141141141141142	2.4269242519481874e-05	8.63590798644009e-19	9.789833764324755e-10
1e-08	0.0008170170170170171	2.5295170171508792e-05	8.193466721480839e-19	9.663115219983016e-10
1e-08	0.00081991991991992	2.6321460821882648e-05	7.945454442676554e-19	9.538744722735121e-10
1e-08	0.000822822822822823	2.7347282137533077e-05	7.887382166711798e-19	9.416682487216937e-10
1e-08	0.0008257257257257259	2.8371761601946727e-05	8.014751713066351e-19	9.296889509111759e-10
1e-08	0.0008286286286286287	2.9393985618911585e-05	8.323052210399285e-19	9.179327548627485e-10
1e-08	0.0008315315315315316	3.0412998631526186e-05	8.807756771861063e-19	9.063959114306753e-10
1e-08	0.0008344344344344345	3.1427802259069916e-05	9.464319339891387e-19	8.950747447140519e-10
1e-08	0.0008373373373373375	3.243735445453351e-05	1.0288171700883983e-18	8.839656504954149e-10
1e-08	0.0008402402402402404	3.3440568685834235e-05	1.1274720669906843e-18	8.730650947034244e-10
1e-08	0.0008431431431431433	3.4436313143994113e-05	1.2419345445465973e-18	8.623696118963027e-10
1e-08	0.0008460460460460461	3.542340998183733e-05	1.3717395134091716e-18	8.518758037626103e-10
1e-08	0.000848948948948949	3.6400634587078364e-05	1.5164186444321636e-18	8.415803376357857e-10
1e-08	0.000851851851851852	4.106728386384749e-05	1.860132515247878e-18	8.328155757318198e-10
1e-08	0.0008547547547547549	4.785820417447059e-05	2.3744821033795405e-18	8.245686766675274e-10
1e-08	0.0008576576576576578	5.469093136827236e-05	2.966577864270366e-18	8.159897460132156e-10
1e-08	0.0008605605605605607	6.157621941414115e-05	3.637407941789844e-18	8.070829734312959e-10
1e-08	0.0008634634634634635	6.852408903700877e-05	4.3884083120993646e-18	7.978520953226359e-10
1e-08	0.0008663663663663665	7.554371421990622e-05	5.221423554437721e-18	7.883004159728176e-10
1e-08	0.0008692692692692694	8.264328832844993e-05	6.1386647239381274e-18	7.784308333152815e-10
1e-08	0.0008721721721721723	8.98298677300105e-05	7.142662974647708e-18	7.682458707504703e-10
1e-08	0.0008750750750750752	9.710919098135346e-05	8.23621746942417e-18	7.577477165720158e-10
1e-08	0.0008779779779779781	0.00010448547199952826	9.422336012623379e-18	7.469382726233316e-10
1e-08	0.0008808808808808809	0.0001119611661556249	1.0704166763007217e-17	7.358192138182815e-10
1e-08	0.0008837837837837839	0.0001195367089900293	1.208491934365627e-17	7.243920600802094e-10
1e-08	0.0008866866866866868	0.00012721022829548283	1.3567773682966292e-17	7.126582620527898e-10
1e-08	0.0008895895895895897	0.00013497723170630715	1.5155775021013944e-17	7.006193015789924e-10
1e-08	0.0008924924924924926	0.00014283027372040782	1.685171372846739e-17	6.882768073971206e-10
1e-08	0.0008953953953953955	0.0001507586083056344	1.865798894469402e-17	6.75632685735918e-10
1e-08	0.0008982982982982985	0.0001587478359223724	2.0576455584159303e-17	6.626892644870259e-10
1e-08	0.0009012012012012013	0.00016526644168972702	2.2224805630733997e-17	6.519438441529766e-10
1e-08	0.0009041041041041042	0.0001694125981093294	2.3372631378504405e-17	6.446029961576618e-10
1e-08	0.0009070070070070071	0.00017320760440972587	2.452805870256515e-17	6.372088774014308e-10
1e-08	0.00090990990990991	0.00017663624479888272	2.5684032066523392e-17	6.297702670892841e-10
1e-08	0.000912812812812813	0.0001796866421085338	2.6833581686896926e-17	6.222955273741256e-10
1e-08	0.0009157157157157159	0.0001823504135785959	2.7969922443047685e-17	6.147924972453651e-10
1e-08	0.0009186186186186187	0.0001846227465318387	2.908654813530277e-17	6.072684067902636e-10
1e-08	0.0009215215215215216	0.00018650239299182892	3.017731813517986e-17	5.997298131469775e-10
1e-08	0.0009244244244244245	0.00018799158569851273	3.1236533879071066e-17	5.921825583426892e-10
1e-08	0.0009273273273273275	0.0001890958811197884	3.2259003182304964e-17	5.846317482026699e-10
1e-08	0.0009302302302302304	0.00018982393775132412	3.3240090954396046e-17	5.770817506829179e-10
1e-08	0.0009331331331331333	0.00019018724009501364	3.417575553490743e-17	5.695362113527222e-10
1e-08	0.0009360360360360361	0.00019019978012027437	3.5062570499617316e-17	5.619980833443065e-10
1e-08	0.000938938938938939	0.00018987770871357136	3.5897732369988293e-17	5.54469668885023e-10
1e-08	0.000941841841841842	0.00018923896963831131	3.667905516414327e-17	5.469526695094387e-10
1e-08	0.0009447447447447449	0.00018830292793519814	3.7404953132892557e-17	5.394482421804502e-10
1e-08	0.0009476476476476478	0.00018709000360238488	3.807441331808109e-17	5.319570587925706e-10
1e-08	0.0009505505505505507	0.0001800948145890582	3.737769497664463e-17	5.35976053127268e-10
1e-08	0.0009534534534534535	0.0001530696764562584	3.257705937796924e-17	5.924733774484623e-10
1e-08	0.0009563563563563564	0.0001354533559235479	3.025023816798015e-17	6.3876173050648e-10
1e-08	0.0009592592592592594	0.00013292979558721755	3.039385635448324e-17	6.386727630634103e-10
1e-08	0.0009621621621621623	0.00013013296898553244	3.065909333371617e-17	6.387300095706164e-10
1e-08	0.0009650650650650652	0.00012680037377336848	3.069262699295592e-17	6.417404435533738e-10
1e-08	0.0009679679679679681	0.00012302257601940327	3.0479316957118e-17	6.481101217603951e-10
1e-08	0.000970870870870871	0.00011937420219101725	3.0321374548136096e-17	6.543692335106374e-10
1e-08	0.0009737737737737739	0.00011512653505088985	3.049500915959191e-17	6.611936053071616e-10
1e-08	0.0009766766766766768	0.00011122131118784296	2.995042605924469e-17	6.730287275933194e-10
1e-08	0.0009795795795795796	0.00010751946227275737	2.938634628449097e-17	6.853518486198606e-10
1e-08	0.0009824824824824826	0.00010379315230675751	2.8967533024451665e-17	6.978889429751619e-10
1e-08	0.0009853853853853854	0.00010013786147718391	2.854526739743066e-17	7.114091074454723e-10
1e-08	0.0009882882882882884	9.65530679499851e-05	2.802785067949084e-17	7.266741353525841e-10
1e-08	0.0009911911911911913	9.310324786273542e-05	2.754283083361118e-17	7.42303251430583e-10
1e-08	0.0009940940940940941	8.925166980785854e-05	2.692730458571205e-17	7.629570541221424e-10
1e-08	0.000996996996996997	8.55758582662705e-05	2.6366474430836934e-17	7.837981180121522e-10
1e-08	0.0009998998998998999	8.273124719589254e-05	2.5931150373059437e-17	7.99266431649856e-10
1e-08	0.0010028028028028029	8.015449550263692e-05	2.5541527381004065e-17	8.134488293104999e-10
1e-08	0.0010057057057057059	7.766951638542966e-05	2.517449417714404e-17	8.277179819715416e-10
1e-08	0.0010086086086086086	7.505699314276156e-05	2.4792344019896326e-17	8.441511486566216e-10
1e-08	0.0010115115115115116	7.248085784277987e-05	2.4424711636250104e-17	8.612830343141909e-10
1e-08	0.0010144144144144144	6.994521327459218e-05	2.3989216247153866e-17	8.792974303146803e-10
1e-08	0.0010173173173173174	6.742368910051975e-05	2.3482751507018093e-17	8.981632836114736e-10
1e-08	0.0010202202202202204	6.497213948230989e-05	2.3009458641083234e-17	9.169490828152464e-10
1e-08	0.0010231231231231232	6.25893709151852e-05	2.2567055617238835e-17	9.35655812526848e-10
1e-08	0.0010260260260260261	6.02741494012579e-05	2.21534100178902e-17	9.542844196083277e-10
1e-08	0.001028928928928929	5.8025209221515364e-05	2.176652916645196e-17	9.72835814840159e-10
1e-08	0.001031831831831832	5.593319170737247e-05	2.1299976842634902e-17	9.892628625448971e-10
1e-08	0.001034734734734735	5.3878934352711936e-05	2.0857611116373828e-17	1.0054110600879158e-09
1e-08	0.0010376376376376377	5.204177590916897e-05	2.0472209996484145e-17	1.0194226316776994e-09
1e-08	0.0010405405405405407	5.037755053003947e-05	2.012986992817091e-17	1.0317926421677684e-09
1e-08	0.0010434434434434434	4.874464228366679e-05	1.980391647836472e-17	1.0440242807216304e-09
1e-08	0.0010463463463463464	4.7036532551268175e-05	1.9467513912721346e-17	1.0570323371051136e-09
1e-08	0.0010492492492492494	4.510897035378054e-05	1.9090584430977655e-17	1.071955285347098e-09
1e-08	0.0010521521521521522	4.335063048538222e-05	1.8703481659315752e-17	1.0838601927260989e-09
1e-08	0.0010550550550550552	4.168145560581746e-05	1.8318565720883985e-17	1.0939528045383872e-09
1e-08	0.001057957957957958	3.996628762167078e-05	1.7998947468768185e-17	1.1059766504275561e-09
1e-08	0.001060860860860861	3.821703007822711e-05	1.7634058521231098e-17	1.116350087347265e-09
1e-08	0.001063763763763764	3.661686037569698e-05	1.7217662547555818e-17	1.1218374645453438e-09
1e-08	0.0010666666666666667	3.54000746954479e-05	1.6921781111998407e-17	1.1259897291798827e-09
1e-08	0.0010695695695695697	3.367665927567884e-05	1.6490318668444147e-17	1.1301313031068967e-09
1e-08	0.0010724724724724725	3.242422019218621e-05	1.6198323783495703e-17	1.133286226446724e-09
1e-08	0.0010753753753753755	3.12879537304844e-05	1.593616995688381e-17	1.1357859726506871e-09
1e-08	0.0010782782782782785	3.021480013946698e-05	1.5646895914840812e-17	1.1356309030065536e-09
1e-08	0.0010811811811811812	2.9219379050601758e-05	1.5371450121320963e-17	1.1346364823285686e-09
1e-08	0.0010840840840840842	2.8347564999581946e-05	1.5110701065195094e-17	1.1324496867605713e-09
1e-08	0.0010869869869869872	2.7043839736898752e-05	1.47775528341906e-17	1.1304378528265502e-09
1e-08	0.00108988988988989	2.5966626612285837e-05	1.4478448066676915e-17	1.1269315278089267e-09
1e-08	0.001092792792792793	2.5175414038569887e-05	1.4226494357464465e-17	1.1225421008548907e-09
1e-08	0.0010956956956956958	2.4314710729973875e-05	1.396395696339245e-17	1.1177183858766093e-09
1e-08	0.0010985985985985987	2.3414851346324336e-05	1.3702978990932346e-17	1.1127961843785326e-09
1e-08	0.0011015015015015017	2.199006281843933e-05	1.3390018889248015e-17	1.1086346908703366e-09
1e-08	0.0011044044044044045	2.111912764639032e-05	1.314305106165873e-17	1.1029151852275974e-09
1e-08	0.0011073073073073075	2.0281755648534442e-05	1.2904649682642449e-17	1.0969384726477437e-09
1e-08	0.0011102102102102103	1.954122548660555e-05	1.2676831743068336e-17	1.090416550617054e-09
1e-08	0.0011131131131131133	1.877161212069011e-05	1.2441965264968368e-17	1.0832130632586187e-09
1e-08	0.001116016016016016	1.796166666044297e-05	1.219647229441038e-17	1.0751180912216679e-09
1e-08	0.001118918918918919	1.683045030036215e-05	1.1939230499699726e-17	1.0677914521205051e-09
1e-08	0.001121821821821822	1.5974084699496386e-05	1.1706353169398241e-17	1.059732468128462e-09
1e-08	0.0011247247247247248	1.5444055303216928e-05	1.1496525929207533e-17	1.0509293768340087e-09
1e-08	0.0011276276276276278	1.4907714623239603e-05	1.1290696151070838e-17	1.0421792620658156e-09
1e-08	0.0011305305305305306	1.3762117203147974e-05	1.1030512050203504e-17	1.0324604046238072e-09
1e-08	0.0011334334334334336	1.3074718059405793e-05	1.0806146685240214e-17	1.0224377289778679e-09
1e-08	0.0011363363363363365	1.254795552235549e-05	1.059759612668419e-17	1.0124986231338958e-09
1e-08	0.0011392392392392393	1.2012858868237294e-05	1.039288168730237e-17	1.002635741124931e-09
1e-08	0.0011421421421421423	1.1349884776645559e-05	1.015840906290646e-17	9.909506533515571e-10
1e-08	0.001145045045045045	1.0654971402271347e-05	9.924162347153224e-18	9.791151470788536e-10
1e-08	0.001147947947947948	1.0336402611325002e-05	9.728559593317735e-18	9.684710771364994e-10
1e-08	0.001150850850850851	1.0047317945862252e-05	9.538900966831476e-18	9.580360684989507e-10
1e-08	0.0011537537537537538	9.753179477697938e-06	9.35205862539498e-18	9.47712245720694e-10
1e-08	0.0011566566566566568	9.45391699839347e-06	9.167999700130986e-18	9.37498333301735e-10
1e-08	0.0011595595595595596	9.036340398359549e-06	8.971501183376956e-18	9.266545437747993e-10
1e-08	0.0011624624624624626	8.600778385279352e-06	8.776912120278676e-18	9.158664602328354e-10
1e-08	0.0011653653653653656	8.156117983073175e-06	8.585453814846217e-18	9.051928416247932e-10
1e-08	0.0011682682682682684	7.99378923101425e-06	8.417074760257342e-18	8.953504917437157e-10
1e-08	0.0011711711711711714	7.869736316358842e-06	8.253815303343975e-18	8.85719206353054e-10
